trial_number	practice_or_real	date_time	subj_code	seed	number_of_blocks	up_resp	expName	block_num	filename	displayed_string	orientation	true_angle	tilt_direction	standard_position	adjust_stim_position	matched_angle	signed_error	absolute_error	RT	num_mouse_wheel_up	num_mouse_wheel_down
29	real	2022-10-12 18:42	PsychLH2022	10	1	right	Exercise 5	1	ycyc_upright_11_right	ycyc	upright	11	right	(-6, 4)	(6, -12)	6.0	-5.0	5.0	999	6	0
30	real	2022-10-12 18:42	PsychLH2022	10	1	right	Exercise 5	1	7-44_inverted_1_left	7-44	inverted	1	left	(-40, -9)	(14, 4)	-2.0	-1.0	1.0	1065	0	2
31	real	2022-10-12 18:42	PsychLH2022	10	1	right	Exercise 5	1	ycyc_inverted_16_left	ycyc	inverted	16	left	(12, 12)	(8, 12)	-14.0	2.0	2.0	1800	1	15
32	real	2022-10-12 18:42	PsychLH2022	10	1	right	Exercise 5	1	ycyc_upright_12_right	ycyc	upright	12	right	(-15, -13)	(14, 10)	9.0	-3.0	3.0	1135	9	0
33	real	2022-10-12 18:42	PsychLH2022	10	1	right	Exercise 5	1	7-44_inverted_15_right	7-44	inverted	15	right	(-29, 11)	(-33, -4)	13.0	-2.0	2.0	1699	13	0
34	real	2022-10-12 18:42	PsychLH2022	10	1	right	Exercise 5	1	ycyc_upright_10_left	ycyc	upright	10	left	(-8, -4)	(18, -2)	-16.0	-6.0	6.0	1816	0	16
35	real	2022-10-12 18:42	PsychLH2022	10	1	right	Exercise 5	1	ycyc_inverted_15_right	ycyc	inverted	15	right	(-16, 5)	(-4, -1)	11.0	-4.0	4.0	1649	11	0
36	real	2022-10-12 18:42	PsychLH2022	10	1	right	Exercise 5	1	ycyc_inverted_1_right	ycyc	inverted	1	right	(-3, 1)	(23, 1)	3.0	2.0	2.0	1481	3	0
37	real	2022-10-12 18:42	PsychLH2022	10	1	right	Exercise 5	1	ycyc_upright_1_right	ycyc	upright	1	right	(-7, -3)	(16, 5)	0.0	-1.0	1.0	1617	0	0
38	real	2022-10-12 18:42	PsychLH2022	10	1	right	Exercise 5	1	7-44_upright_15_right	7-44	upright	15	right	(3, -4)	(-5, 0)	10.0	-5.0	5.0	1232	10	0
39	real	2022-10-12 18:42	PsychLH2022	10	1	right	Exercise 5	1	ycyc_upright_7_left	ycyc	upright	7	left	(17, 12)	(21, 3)	-5.0	2.0	2.0	1317	0	5
40	real	2022-10-12 18:42	PsychLH2022	10	1	right	Exercise 5	1	7-44_inverted_7_right	7-44	inverted	7	right	(21, -13)	(29, 8)	5.0	-2.0	2.0	1002	5	0
41	real	2022-10-12 18:42	PsychLH2022	10	1	right	Exercise 5	1	ycyc_inverted_9_left	ycyc	inverted	9	left	(6, 10)	(11, 14)	-8.0	1.0	1.0	1152	0	8
42	real	2022-10-12 18:42	PsychLH2022	10	1	right	Exercise 5	1	7-44_inverted_16_left	7-44	inverted	16	left	(-19, 4)	(13, 8)	-10.0	6.0	6.0	1295	0	10
43	real	2022-10-12 18:42	PsychLH2022	10	1	right	Exercise 5	1	7-44_inverted_15_left	7-44	inverted	15	left	(32, -13)	(36, 12)	-13.0	2.0	2.0	1572	0	13
44	real	2022-10-12 18:42	PsychLH2022	10	1	right	Exercise 5	1	ycyc_upright_2_left	ycyc	upright	2	left	(-1, -15)	(35, -5)	-4.0	-2.0	2.0	2263	2	6
45	real	2022-10-12 18:43	PsychLH2022	10	1	right	Exercise 5	1	7-44_inverted_13_left	7-44	inverted	13	left	(1, -13)	(10, 4)	-12.0	1.0	1.0	1685	0	12
46	real	2022-10-12 18:43	PsychLH2022	10	1	right	Exercise 5	1	7-44_inverted_13_right	7-44	inverted	13	right	(7, -6)	(37, -10)	8.0	-5.0	5.0	1184	8	0
47	real	2022-10-12 18:43	PsychLH2022	10	1	right	Exercise 5	1	7-44_upright_3_right	7-44	upright	3	right	(-10, -10)	(-1, -12)	1.0	-2.0	2.0	1051	1	0
48	real	2022-10-12 18:43	PsychLH2022	10	1	right	Exercise 5	1	ycyc_upright_10_right	ycyc	upright	10	right	(31, 10)	(-34, -8)	11.0	1.0	1.0	1359	11	0
49	real	2022-10-12 18:43	PsychLH2022	10	1	right	Exercise 5	1	7-44_inverted_5_right	7-44	inverted	5	right	(32, 8)	(-31, -2)	9.0	4.0	4.0	1321	9	0
50	real	2022-10-12 18:43	PsychLH2022	10	1	right	Exercise 5	1	ycyc_upright_11_left	ycyc	upright	11	left	(-16, 3)	(33, -1)	-10.0	1.0	1.0	1153	0	10
51	real	2022-10-12 18:43	PsychLH2022	10	1	right	Exercise 5	1	ycyc_inverted_4_right	ycyc	inverted	4	right	(35, -15)	(10, -9)	5.0	1.0	1.0	1279	5	0
52	real	2022-10-12 18:43	PsychLH2022	10	1	right	Exercise 5	1	ycyc_upright_16_right	ycyc	upright	16	right	(3, 12)	(33, -9)	10.0	-6.0	6.0	4364	24	14
53	real	2022-10-12 18:43	PsychLH2022	10	1	right	Exercise 5	1	ycyc_upright_4_left	ycyc	upright	4	left	(26, 14)	(32, 9)	-5.0	-1.0	1.0	1334	0	5
54	real	2022-10-12 18:43	PsychLH2022	10	1	right	Exercise 5	1	7-44_upright_11_left	7-44	upright	11	left	(1, 12)	(-34, 6)	-9.0	2.0	2.0	1301	0	9
55	real	2022-10-12 18:43	PsychLH2022	10	1	right	Exercise 5	1	ycyc_upright_2_right	ycyc	upright	2	right	(34, -14)	(-36, 3)	3.0	1.0	1.0	1051	3	0
56	real	2022-10-12 18:43	PsychLH2022	10	1	right	Exercise 5	1	7-44_upright_15_left	7-44	upright	15	left	(6, 12)	(10, -5)	-16.0	-1.0	1.0	2951	4	20
57	real	2022-10-12 18:43	PsychLH2022	10	1	right	Exercise 5	1	ycyc_upright_13_left	ycyc	upright	13	left	(36, 5)	(-19, 9)	-14.0	-1.0	1.0	3818	0	14
58	real	2022-10-12 18:43	PsychLH2022	10	1	right	Exercise 5	1	7-44_upright_9_right	7-44	upright	9	right	(-20, -12)	(37, 10)	2.0	-7.0	7.0	1299	2	0
59	real	2022-10-12 18:43	PsychLH2022	10	1	right	Exercise 5	1	7-44_inverted_3_right	7-44	inverted	3	right	(4, -10)	(-37, 8)	4.0	1.0	1.0	1782	5	1
60	real	2022-10-12 18:43	PsychLH2022	10	1	right	Exercise 5	1	ycyc_upright_16_left	ycyc	upright	16	left	(28, 1)	(4, -13)	-21.0	-5.0	5.0	2400	2	23
61	real	2022-10-12 18:43	PsychLH2022	10	1	right	Exercise 5	1	ycyc_upright_8_right	ycyc	upright	8	right	(10, -1)	(33, 13)	4.0	-4.0	4.0	1534	5	1
62	real	2022-10-12 18:43	PsychLH2022	10	1	right	Exercise 5	1	7-44_inverted_11_left	7-44	inverted	11	left	(4, -14)	(-22, 14)	-10.0	1.0	1.0	1318	0	10
63	real	2022-10-12 18:43	PsychLH2022	10	1	right	Exercise 5	1	7-44_inverted_1_right	7-44	inverted	1	right	(16, 7)	(20, 4)	-1.0	-2.0	2.0	2054	1	2
64	real	2022-10-12 18:43	PsychLH2022	10	1	right	Exercise 5	1	7-44_upright_4_left	7-44	upright	4	left	(17, 8)	(16, 4)	-6.0	-2.0	2.0	1201	0	6
65	real	2022-10-12 18:43	PsychLH2022	10	1	right	Exercise 5	1	7-44_inverted_8_left	7-44	inverted	8	left	(-18, -4)	(14, 11)	-10.0	-2.0	2.0	1665	0	10
66	real	2022-10-12 18:44	PsychLH2022	10	1	right	Exercise 5	1	ycyc_upright_3_left	ycyc	upright	3	left	(3, 2)	(25, -1)	-4.0	-1.0	1.0	1868	2	6
67	real	2022-10-12 18:44	PsychLH2022	10	1	right	Exercise 5	1	ycyc_inverted_10_left	ycyc	inverted	10	left	(9, -9)	(-28, -2)	-9.0	1.0	1.0	1686	1	10
68	real	2022-10-12 18:44	PsychLH2022	10	1	right	Exercise 5	1	ycyc_upright_1_left	ycyc	upright	1	left	(-21, -14)	(-17, 5)	-1.0	0.0	0.0	2617	2	3
69	real	2022-10-12 18:44	PsychLH2022	10	1	right	Exercise 5	1	ycyc_upright_9_right	ycyc	upright	9	right	(-16, 3)	(14, 14)	6.0	-3.0	3.0	1600	6	0
70	real	2022-10-12 18:44	PsychLH2022	10	1	right	Exercise 5	1	7-44_upright_8_left	7-44	upright	8	left	(6, 2)	(8, -14)	-8.0	0.0	0.0	1304	0	8
71	real	2022-10-12 18:44	PsychLH2022	10	1	right	Exercise 5	1	7-44_upright_5_right	7-44	upright	5	right	(37, -14)	(-19, -6)	5.0	0.0	0.0	1619	5	0
72	real	2022-10-12 18:44	PsychLH2022	10	1	right	Exercise 5	1	7-44_upright_6_right	7-44	upright	6	right	(-12, -14)	(34, -10)	5.0	-1.0	1.0	1671	5	0
73	real	2022-10-12 18:44	PsychLH2022	10	1	right	Exercise 5	1	ycyc_inverted_13_left	ycyc	inverted	13	left	(-28, 5)	(32, -4)	-13.0	0.0	0.0	1599	0	13
74	real	2022-10-12 18:44	PsychLH2022	10	1	right	Exercise 5	1	7-44_upright_14_left	7-44	upright	14	left	(-17, -6)	(-35, -3)	-13.0	1.0	1.0	1432	0	13
75	real	2022-10-12 18:44	PsychLH2022	10	1	right	Exercise 5	1	ycyc_inverted_2_left	ycyc	inverted	2	left	(36, 9)	(14, -13)	-3.0	-1.0	1.0	1801	2	5
76	real	2022-10-12 18:44	PsychLH2022	10	1	right	Exercise 5	1	ycyc_inverted_7_left	ycyc	inverted	7	left	(4, 9)	(-16, 0)	-10.0	-3.0	3.0	1429	0	10
77	real	2022-10-12 18:44	PsychLH2022	10	1	right	Exercise 5	1	ycyc_inverted_12_left	ycyc	inverted	12	left	(-20, -10)	(11, 10)	-16.0	-4.0	4.0	2032	0	16
78	real	2022-10-12 18:44	PsychLH2022	10	1	right	Exercise 5	1	ycyc_inverted_8_left	ycyc	inverted	8	left	(19, 9)	(2, 13)	-8.0	0.0	0.0	2497	1	9
79	real	2022-10-12 18:44	PsychLH2022	10	1	right	Exercise 5	1	7-44_inverted_6_left	7-44	inverted	6	left	(-36, -10)	(-18, 3)	-4.0	2.0	2.0	1031	0	4
80	real	2022-10-12 18:44	PsychLH2022	10	1	right	Exercise 5	1	ycyc_inverted_6_right	ycyc	inverted	6	right	(13, -11)	(25, 5)	3.0	-3.0	3.0	1869	3	0
81	real	2022-10-12 18:44	PsychLH2022	10	1	right	Exercise 5	1	ycyc_inverted_8_right	ycyc	inverted	8	right	(10, -12)	(10, 11)	3.0	-5.0	5.0	968	3	0
82	real	2022-10-12 18:44	PsychLH2022	10	1	right	Exercise 5	1	7-44_inverted_10_left	7-44	inverted	10	left	(-25, -8)	(-27, -2)	-9.0	1.0	1.0	1185	0	9
83	real	2022-10-12 18:44	PsychLH2022	10	1	right	Exercise 5	1	ycyc_inverted_15_left	ycyc	inverted	15	left	(-1, 8)	(-3, 2)	-10.0	5.0	5.0	1651	0	10
84	real	2022-10-12 18:44	PsychLH2022	10	1	right	Exercise 5	1	ycyc_upright_5_left	ycyc	upright	5	left	(-28, -4)	(26, 4)	-7.0	-2.0	2.0	1615	0	7
85	real	2022-10-12 18:44	PsychLH2022	10	1	right	Exercise 5	1	ycyc_upright_12_left	ycyc	upright	12	left	(20, 4)	(-9, 2)	-11.0	1.0	1.0	1786	0	11
86	real	2022-10-12 18:44	PsychLH2022	10	1	right	Exercise 5	1	ycyc_inverted_1_left	ycyc	inverted	1	left	(-3, -15)	(-20, 6)	-4.0	-3.0	3.0	1382	0	4
87	real	2022-10-12 18:44	PsychLH2022	10	1	right	Exercise 5	1	7-44_upright_6_left	7-44	upright	6	left	(9, 7)	(-11, -12)	-5.0	1.0	1.0	969	0	5
88	real	2022-10-12 18:44	PsychLH2022	10	1	right	Exercise 5	1	7-44_inverted_9_left	7-44	inverted	9	left	(25, 5)	(20, -12)	-7.0	2.0	2.0	1349	0	7
89	real	2022-10-12 18:45	PsychLH2022	10	1	right	Exercise 5	1	ycyc_upright_15_right	ycyc	upright	15	right	(33, 13)	(11, 3)	11.0	-4.0	4.0	1595	11	0
90	real	2022-10-12 18:45	PsychLH2022	10	1	right	Exercise 5	1	ycyc_upright_3_right	ycyc	upright	3	right	(-13, -6)	(5, -13)	1.0	-2.0	2.0	3822	1	0
91	real	2022-10-12 18:45	PsychLH2022	10	1	right	Exercise 5	1	ycyc_upright_15_left	ycyc	upright	15	left	(-16, 4)	(31, 1)	-20.0	-5.0	5.0	2017	0	20
92	real	2022-10-12 18:45	PsychLH2022	10	1	right	Exercise 5	1	ycyc_inverted_4_left	ycyc	inverted	4	left	(-37, -13)	(11, 10)	-4.0	0.0	0.0	1135	0	4
93	real	2022-10-12 18:45	PsychLH2022	10	1	right	Exercise 5	1	7-44_upright_13_left	7-44	upright	13	left	(-36, -15)	(15, -5)	-13.0	0.0	0.0	1447	0	13
94	real	2022-10-12 18:45	PsychLH2022	10	1	right	Exercise 5	1	ycyc_inverted_5_right	ycyc	inverted	5	right	(-18, 8)	(-34, -4)	5.0	0.0	0.0	1135	5	0
95	real	2022-10-12 18:45	PsychLH2022	10	1	right	Exercise 5	1	7-44_inverted_5_left	7-44	inverted	5	left	(1, 5)	(20, 10)	-6.0	-1.0	1.0	1269	0	6
96	real	2022-10-12 18:45	PsychLH2022	10	1	right	Exercise 5	1	7-44_upright_7_left	7-44	upright	7	left	(-19, -15)	(-14, -11)	-8.0	-1.0	1.0	1198	0	8
97	real	2022-10-12 18:45	PsychLH2022	10	1	right	Exercise 5	1	7-44_upright_10_right	7-44	upright	10	right	(-3, 11)	(-15, -8)	9.0	-1.0	1.0	1204	9	0
98	real	2022-10-12 18:45	PsychLH2022	10	1	right	Exercise 5	1	ycyc_inverted_5_left	ycyc	inverted	5	left	(-9, -3)	(38, 2)	-6.0	-1.0	1.0	1185	0	6
99	real	2022-10-12 18:45	PsychLH2022	10	1	right	Exercise 5	1	7-44_upright_12_left	7-44	upright	12	left	(34, 4)	(13, 12)	-14.0	-2.0	2.0	2738	6	20
100	real	2022-10-12 18:45	PsychLH2022	10	1	right	Exercise 5	1	ycyc_upright_6_left	ycyc	upright	6	left	(30, 9)	(-37, -11)	-8.0	-2.0	2.0	1470	1	9
101	real	2022-10-12 18:45	PsychLH2022	10	1	right	Exercise 5	1	7-44_upright_2_left	7-44	upright	2	left	(-40, -12)	(-37, 11)	-2.0	0.0	0.0	1471	0	2
102	real	2022-10-12 18:45	PsychLH2022	10	1	right	Exercise 5	1	7-44_upright_16_right	7-44	upright	16	right	(-33, 6)	(-18, -12)	7.0	-9.0	9.0	1220	7	0
103	real	2022-10-12 18:45	PsychLH2022	10	1	right	Exercise 5	1	ycyc_inverted_16_right	ycyc	inverted	16	right	(9, -13)	(-39, 6)	13.0	-3.0	3.0	1751	13	0
104	real	2022-10-12 18:45	PsychLH2022	10	1	right	Exercise 5	1	7-44_inverted_2_right	7-44	inverted	2	right	(15, 8)	(-17, 4)	2.0	0.0	0.0	1754	4	2
105	real	2022-10-12 18:45	PsychLH2022	10	1	right	Exercise 5	1	7-44_upright_4_right	7-44	upright	4	right	(13, 13)	(-34, 2)	3.0	-1.0	1.0	1152	3	0
106	real	2022-10-12 18:45	PsychLH2022	10	1	right	Exercise 5	1	7-44_inverted_12_right	7-44	inverted	12	right	(-19, -14)	(8, 3)	10.0	-2.0	2.0	1563	10	0
107	real	2022-10-12 18:45	PsychLH2022	10	1	right	Exercise 5	1	7-44_upright_1_left	7-44	upright	1	left	(18, -1)	(2, -10)	-1.0	0.0	0.0	1553	2	3
108	real	2022-10-12 18:45	PsychLH2022	10	1	right	Exercise 5	1	ycyc_inverted_9_right	ycyc	inverted	9	right	(-36, -3)	(18, 0)	8.0	-1.0	1.0	2268	8	0
109	real	2022-10-12 18:45	PsychLH2022	10	1	right	Exercise 5	1	7-44_inverted_9_right	7-44	inverted	9	right	(6, 6)	(-31, -11)	7.0	-2.0	2.0	1553	7	0
110	real	2022-10-12 18:45	PsychLH2022	10	1	right	Exercise 5	1	7-44_inverted_14_right	7-44	inverted	14	right	(-7, -7)	(-18, -13)	13.0	-1.0	1.0	2142	15	2
111	real	2022-10-12 18:46	PsychLH2022	10	1	right	Exercise 5	1	7-44_upright_14_right	7-44	upright	14	right	(18, -15)	(-21, -7)	10.0	-4.0	4.0	3083	14	4
112	real	2022-10-12 18:46	PsychLH2022	10	1	right	Exercise 5	1	ycyc_upright_5_right	ycyc	upright	5	right	(-30, 14)	(27, -6)	3.0	-2.0	2.0	1600	3	0
113	real	2022-10-12 18:46	PsychLH2022	10	1	right	Exercise 5	1	ycyc_inverted_11_left	ycyc	inverted	11	left	(-22, 9)	(-27, 2)	-8.0	3.0	3.0	1317	0	8
114	real	2022-10-12 18:46	PsychLH2022	10	1	right	Exercise 5	1	7-44_inverted_12_left	7-44	inverted	12	left	(-25, -6)	(39, 10)	-12.0	0.0	0.0	2221	3	15
115	real	2022-10-12 18:46	PsychLH2022	10	1	right	Exercise 5	1	7-44_inverted_4_left	7-44	inverted	4	left	(2, 10)	(-40, 3)	-5.0	-1.0	1.0	1518	1	6
116	real	2022-10-12 18:46	PsychLH2022	10	1	right	Exercise 5	1	ycyc_upright_13_right	ycyc	upright	13	right	(-7, 5)	(26, -2)	10.0	-3.0	3.0	1518	10	0
117	real	2022-10-12 18:46	PsychLH2022	10	1	right	Exercise 5	1	ycyc_inverted_3_right	ycyc	inverted	3	right	(25, -11)	(-33, 5)	3.0	0.0	0.0	1171	3	0
118	real	2022-10-12 18:46	PsychLH2022	10	1	right	Exercise 5	1	7-44_upright_11_right	7-44	upright	11	right	(-33, 4)	(-33, 5)	8.0	-3.0	3.0	1267	8	0
119	real	2022-10-12 18:46	PsychLH2022	10	1	right	Exercise 5	1	ycyc_upright_14_right	ycyc	upright	14	right	(-13, 2)	(-39, -9)	8.0	-6.0	6.0	1133	8	0
120	real	2022-10-12 18:46	PsychLH2022	10	1	right	Exercise 5	1	7-44_upright_9_left	7-44	upright	9	left	(-22, -6)	(13, -11)	-9.0	0.0	0.0	1229	0	9
121	real	2022-10-12 18:46	PsychLH2022	10	1	right	Exercise 5	1	ycyc_upright_14_left	ycyc	upright	14	left	(-37, -4)	(26, 6)	-15.0	-1.0	1.0	1782	0	15
122	real	2022-10-12 18:46	PsychLH2022	10	1	right	Exercise 5	1	7-44_upright_7_right	7-44	upright	7	right	(-26, 0)	(-2, -1)	4.0	-3.0	3.0	1071	4	0
123	real	2022-10-12 18:46	PsychLH2022	10	1	right	Exercise 5	1	7-44_inverted_7_left	7-44	inverted	7	left	(19, -10)	(-22, -15)	-11.0	-4.0	4.0	1202	0	11
124	real	2022-10-12 18:46	PsychLH2022	10	1	right	Exercise 5	1	7-44_inverted_10_right	7-44	inverted	10	right	(11, 4)	(-21, -1)	2.0	-8.0	8.0	1017	2	0
125	real	2022-10-12 18:46	PsychLH2022	10	1	right	Exercise 5	1	ycyc_inverted_14_right	ycyc	inverted	14	right	(-18, -5)	(24, 6)	6.0	-8.0	8.0	1498	6	0
126	real	2022-10-12 18:46	PsychLH2022	10	1	right	Exercise 5	1	7-44_upright_8_right	7-44	upright	8	right	(20, -11)	(-35, 0)	5.0	-3.0	3.0	1064	5	0
127	real	2022-10-12 18:46	PsychLH2022	10	1	right	Exercise 5	1	7-44_upright_5_left	7-44	upright	5	left	(35, -3)	(-19, 0)	-5.0	0.0	0.0	1099	0	5
128	real	2022-10-12 18:46	PsychLH2022	10	1	right	Exercise 5	1	7-44_inverted_14_left	7-44	inverted	14	left	(-5, -9)	(23, 1)	-14.0	0.0	0.0	1946	0	14
1	practice	2022-10-12 14:36	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_inverted_9_right	7-44	inverted	9	right	(30, 2)	(-24, -15)	9.0	0.0	0.0	3532	9	0
2	practice	2022-10-12 14:36	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_4_right	ycyc	upright	4	right	(-40, 9)	(-21, -10)	4.0	0.0	0.0	2329	4	0
3	practice	2022-10-12 14:36	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_inverted_8_left	ycyc	inverted	8	left	(-19, -1)	(11, 2)	-9.0	-1.0	1.0	3696	0	9
4	practice	2022-10-12 14:36	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_upright_6_left	7-44	upright	6	left	(21, 0)	(-1, -13)	-10.0	-4.0	4.0	2161	0	10
5	practice	2022-10-12 14:36	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_upright_14_left	ycyc	upright	14	left	(-27, 13)	(31, -14)	-19.0	-5.0	5.0	2294	0	19
1	real	2022-10-12 14:36	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_upright_11_right	7-44	upright	11	right	(10, -3)	(23, -13)	8.0	-3.0	3.0	2444	8	0
2	real	2022-10-12 14:36	ZhuolunZhong	7	1	right	Exercise 5	1	ycyc_inverted_8_left	ycyc	inverted	8	left	(-19, -1)	(11, 2)	-10.0	-2.0	2.0	2783	0	10
3	real	2022-10-12 14:36	ZhuolunZhong	7	1	right	Exercise 5	1	7-44_inverted_2_left	7-44	inverted	2	left	(-5, 13)	(-23, 11)	2.0	4.0	4.0	1529	2	0
